Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiateAndPopulateAnArrayOfWrappers1()V	55	0
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiateAndPopulateAnArrayOfWrappers2()V	56	0
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiateAndPopulateAListOfWrappers1()V	461	438
br.com.caelum.vraptor.http.iogi.IogiGenericTypesSupportTest::canInstantiateAndPopulateAListOfWrappers()V	57	2
br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest::setup()V	473	0
br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest::isCapableOfDealingWithEmptyParameterForInternalWrapperValue()V	57	0
br.com.caelum.vraptor.http.iogi.MiscIogiSupportTest::isCapableOfDealingWithEmptyParameterForInternalValueWhichNeedsAConverter()V	75	1
br.com.caelum.vraptor.http.WebXmlEncodingHandlerTest::setUp()V	473	0
br.com.caelum.vraptor.http.WebXmlEncodingHandlerTest::shouldSetEncodingToUTF8()V	455	1
br.com.caelum.vraptor.http.WebXmlEncodingHandlerTest::shouldThrowExceptionWhenAnUnsupportedEncodingExceptionOccurs()V	16	0
br.com.caelum.vraptor.http.ParanamerNameProviderTest::setup()V	1	0
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNameObjectTypeAsItsSimpleName()V	455	437
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNamePrimitiveTypeAsItsSimpleName()V	455	437
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNameArrayAsItsSimpleTypeName()V	455	437
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNameGenericCollectionUsingOf()V	440	421
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNameFieldsAnnotatedWithNamed()V	455	437
br.com.caelum.vraptor.http.ParanamerNameProviderTest::shouldNotNameFieldsByTheFieldNameWhenUsingAnnotation()V	457	437
br.com.caelum.vraptor.view.DefaultStatusTest::setUp()V	473	0
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetNotFoundStatus()V	445	2
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetHeader()V	445	1
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetCreatedStatus()V	445	1
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetCreatedStatusAndLocationWithAppPath()V	455	3
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetOkStatus()V	445	1
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetConflictStatus()V	445	1
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetAcceptedStatus()V	445	1
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetMethodNotAllowedStatus()V	453	2
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetMovedPermanentlyStatus()V	455	4
br.com.caelum.vraptor.view.DefaultStatusTest::shouldMoveToExactlyURIWhenItIsNotAbsolute()V	446	3
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSetMovedPermanentlyStatusOfLogic()V	467	426
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSerializeErrorMessages()V	56	2
br.com.caelum.vraptor.view.DefaultStatusTest::shouldSerializeErrorMessagesInJSON()V	56	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::setup()V	473	0
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldIncludeReturnValueOnForward()V	465	3
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldExecuteTheLogicAndRedirectToItsViewOnForward()V	474	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldForwardToMethodsDefaultViewWhenResponseIsNotCommited()V	465	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldNotForwardToMethodsDefaultViewWhenResponseIsCommited()V	466	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldPutParametersOnFlashScopeOnRedirect()V	457	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldNotPutParametersOnFlashScopeOnRedirectIfThereAreNoParameters()V	452	2
br.com.caelum.vraptor.view.DefaultLogicResultTest::clientRedirectingWillRedirectToTranslatedUrl()V	455	423
br.com.caelum.vraptor.view.DefaultLogicResultTest::canRedirectWhenLogicMethodIsNotAnnotatedWithHttpMethods()V	451	1
br.com.caelum.vraptor.view.DefaultLogicResultTest::canRedirectWhenLogicMethodIsAnnotatedWithHttpGetMethod()V	451	1
br.com.caelum.vraptor.view.DefaultLogicResultTest::cannotRedirectWhenLogicMethodIsAnnotatedWithAnyHttpMethodButGet()V	453	1
br.com.caelum.vraptor.view.DefaultLogicResultTest::shouldNotWrapValidationExceptionWhenForwarding()V	53	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::setUp()V	725	0
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::shouldUseValidationVersionOfLogicResult()V	46	2
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::shouldThrowExceptionOnlyAtTheEndOfValidationCall()V	47	4
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::shouldUseValidationVersionOfPageResult()V	46	2
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::shouldUseValidationVersionOfEmptyResult()V	45	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldNotThrowExceptionsOnHeaders()V	739	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldThrowExceptionsOnSendError()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldThrowExceptionsOnSendErrorWithMessage()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldThrowExceptionsOnSetStatus()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::shouldBeAbleToChainMethodsOnHttpResult()V	739	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldThrowExceptionsOnMoved()V	738	4
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onHttpResultShouldThrowExceptionsOnMovedToLogic()V	737	2
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onRefererResultShouldThrowExceptionsOnForward()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onRefererResultShouldThrowExceptionsOnRedirect()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnNotFound()V	737	2
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnHeader()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnCreated()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnCreatedWithLocation()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnOk()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnConflict()V	737	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnMethodNotAllowed()V	743	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnMovedPermanentlyTo()V	737	2
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onStatusResultShouldThrowExceptionsOnMovedPermanentlyToLogic()V	738	4
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onXMLSerializationResultShouldThrowExceptionOnlyOnSerializeMethod()V	748	1
br.com.caelum.vraptor.view.DefaultValidationViewsFactoryTest::onSerializerResultsShouldBeAbleToCreateValidationInstancesEvenIfChildClassesUsesCovariantType()V	747	1
br.com.caelum.vraptor.view.DefaultRefererResultTest::setUp()V	473	0
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenThereIsNoRefererShouldThrowExceptionOnForward()V	65	0
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenThereIsNoRefererShouldThrowExceptionOnRedirect()V	65	0
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenRefererDontMatchAControllerShouldForwardToPage()V	779	3
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenRefererDontMatchAControllerShouldRedirectToPage()V	779	3
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenRefererMatchesAControllerShouldRedirectToIt()V	795	442
br.com.caelum.vraptor.view.DefaultRefererResultTest::whenRefererMatchesAControllerShouldForwardToIt()V	795	442
br.com.caelum.vraptor.view.LinkToHandlerTest::setUp()V	494	1
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldThrowExceptionWhenInvocationIsIncomplete()V	409	0
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldThrowExceptionWhenInvokingInexistantMethod()V	727	0
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldThrowExceptionWhenMethodIsAmbiguous()V	727	0
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldThrowExceptionWhenUsingParametersOfWrongTypes()V	728	0
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldReturnWantedUrlWithoutArgs()V	753	1
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldReturnWantedUrlWithParamArgs()V	754	1
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldReturnWantedUrlWithPartialParamArgs()V	754	1
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldReturnWantedUrlForOverrideMethodWithParamArgs()V	755	422
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldReturnWantedUrlForOverrideMethodWithParialParamArgs()V	755	422
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldUseExactlyMatchedMethodIfTheMethodIsOverloaded()V	754	1
br.com.caelum.vraptor.view.LinkToHandlerTest::shouldThrowExceptionWhenPassingMoreArgsThanMethodSupports()V	728	0
br.com.caelum.vraptor.view.DefaultPageResultTest::setup()V	482	418
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldRedirectIncludingContext()V	455	0
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldNotIncludeContextPathIfURIIsAbsolute()V	450	0
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfIOExceptionOccursWhileRedirect()V	31	0
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldForwardToGivenURI()V	455	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfServletExceptionOccursWhileForwarding()V	55	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfIOExceptionOccursWhileForwarding()V	55	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldAllowCustomPathResolverWhileForwardingView()V	457	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfServletExceptionOccursWhileForwardingView()V	57	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfIOExceptionOccursWhileForwardingView()V	57	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldAllowCustomPathResolverWhileIncluding()V	457	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfServletExceptionOccursWhileIncluding()V	57	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shouldThrowResultExceptionIfIOExceptionOccursWhileIncluding()V	57	1
br.com.caelum.vraptor.view.DefaultPageResultTest::shoudNotExecuteLogicWhenUsingResultOf()V	49	0
br.com.caelum.vraptor.view.DefaultPageResultTest::shoudThrowProxyInvocationExceptionIfAndExceptionOccursWhenUsingResultOf()V	16	0
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::setup()V	1	0
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::shouldComplainIfThereIsNothingRegistered()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::shouldReturnHtmlWhenRequestingAnyContentType()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::shouldReturnHtmlWhenAcceptsIsBlankContentType()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::shouldReturnHtmlWhenRequestingUnknownAsFirstAndAnyContentType()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testHtml()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testJson()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testJsonWithQualifier()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testNull()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testJsonInAComplexAcceptHeader()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testPrecendenceInAComplexAcceptHeaderHtmlShouldPrevailWhenTied()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testPrecendenceInABizzarreMSIE8AcceptHeader()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testPrecendenceInABizzarreMSIE8AcceptHeaderWithHtml()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testPrecendenceInAComplexAcceptHeaderHtmlShouldPrevailWhenTied2()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testJsonInAComplexAcceptHeaderWithParameters()V	5	1
br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormatTest::testXMLInAComplexAcceptHeaderWithParametersNotOrdered()V	5	1
br.com.caelum.vraptor.view.DefaultPathResolverTest::config()V	503	424
br.com.caelum.vraptor.view.DefaultPathResolverTest::shouldUseResourceTypeAndMethodNameToResolveJsp()V	528	1
br.com.caelum.vraptor.view.DefaultPathResolverTest::shouldUseTheFormatIfSupplied()V	528	1
br.com.caelum.vraptor.view.DefaultPathResolverTest::shouldIgnoreHtmlFormat()V	528	1
br.com.caelum.vraptor.view.DefaultHttpResultTest::setUp()V	473	0
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldDelegateToStatus()V	445	2
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldDelegateToStatusWhenMovingToLogic()V	454	3
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldHeadersProperly()V	449	3
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldSendError()V	445	1
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldThrowsResultExceptionIfAnIOExceptionWhenSendError()V	457	2
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldSendErrorWithMessage()V	445	1
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldThrowResultExceptionIfAnIOExceptionWhenSendErrorWithMessage()V	459	2
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldSetStatusCode()V	445	1
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldWriteStringBody()V	764	410
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldThrowResultExceptionIfAnIOExceptionWhenWriteStringBody()V	11	0
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldThrowResultExceptionIfAnIOExceptionWhenWriteInputStreamBody()V	514	504
br.com.caelum.vraptor.view.DefaultHttpResultTest::shouldThrowResultExceptionIfAnIOExceptionWhenWriteReaderBody()V	11	0
br.com.caelum.vraptor.resource.ResourceNotFoundHandlerTest::setUp()V	473	0
br.com.caelum.vraptor.resource.ResourceNotFoundHandlerTest::couldntFindDefersRequestToContainer()V	445	2
br.com.caelum.vraptor.resource.ResourceNotFoundHandlerTest::shouldThrowInterceptionExceptionIfIOExceptionOccurs()V	10	2
br.com.caelum.vraptor.resource.ResourceNotFoundHandlerTest::shouldThrowInterceptionExceptionIfServletExceptionOccurs()V	10	2
br.com.caelum.vraptor.resource.DefaultMethodNotAllowedHandlerTest::setUp()V	724	0
br.com.caelum.vraptor.resource.DefaultMethodNotAllowedHandlerTest::shouldAddAllowHeader()V	737	0
br.com.caelum.vraptor.resource.DefaultMethodNotAllowedHandlerTest::shouldSendErrorMethodNotAllowed()V	737	0
br.com.caelum.vraptor.resource.DefaultMethodNotAllowedHandlerTest::shouldNotSendMethodNotAllowedIfTheRequestMethodIsOptions()V	746	0
br.com.caelum.vraptor.resource.DefaultMethodNotAllowedHandlerTest::shouldThrowInterceptionExceptionIfAnIOExceptionOccurs()V	726	0
br.com.caelum.vraptor.resource.HttpMethodTest::setup()V	473	0
br.com.caelum.vraptor.resource.HttpMethodTest::shouldConvertGETStringToGetMethodForRequestParameter()V	568	1
br.com.caelum.vraptor.resource.HttpMethodTest::shouldThrowExceptionForNotKnowHttpMethodsForRequestParameter()V	561	1
br.com.caelum.vraptor.resource.HttpMethodTest::shouldThrowIllegalArgumentExceptionIf_methodIsUsedInGETRequests()V	561	1
br.com.caelum.vraptor.resource.HttpMethodTest::shouldConvertGETStringToGetMethod()V	568	1
br.com.caelum.vraptor.resource.HttpMethodTest::shouldThrowExceptionForNotKnowHttpMethods()V	561	1
br.com.caelum.vraptor.resource.HttpMethodTest::shouldUseParameterNameBeforeTryingHttpRealMethod()V	568	1
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::returnsRegisteredClasses()V	705	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::respectsAfterAttribute()V	701	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::respectsBeforeAndAfterAttribute()V	701	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::failsOnCycles()V	694	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::respectsInsertionOrderIfNoRelationIsSet()V	701	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::usesDefaultInterceptorsIfNoRelationIsSet()V	701	0
br.com.caelum.vraptor.interceptor.TopologicalSortedInterceptorRegistryTest::respectsBeforeAttribute()V	701	0
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::setUp()V	473	0
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldAcceptAlways()V	5	0
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldDoNothingWhenThereIsNoFlashParameters()V	475	1
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldAddAllFlashParametersToResult()V	463	2
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldRemoveFlashIncludedParameters()V	463	2
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldIncludeFlashParametersWhenARedirectHappens()V	466	3
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldNotIncludeFlashParametersWhenThereIsNoIncludedParameter()V	473	3
br.com.caelum.vraptor.interceptor.FlashInterceptorTest::shouldNotCrashWhenSessionIsInvalid()V	63	3
br.com.caelum.vraptor.interceptor.DefaultTypeNameExtractorTest::setUp()V	1	0
br.com.caelum.vraptor.interceptor.DefaultTypeNameExtractorTest::shouldDecapitalizeSomeCharsUntilItFindsOneUppercased()V	509	0
br.com.caelum.vraptor.interceptor.DefaultTypeNameExtractorTest::shouldDecapitalizeSomeCharsUntilItFindsOneUppercasedForListsAndArrays()V	539	0
br.com.caelum.vraptor.interceptor.DefaultTypeNameExtractorTest::shouldDecapitalizeSomeCharsUntilItFindsOneUppercasedForListsAndArraysForBoundedGenericElements()V	539	0
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::shouldOnlyAcceptMethodsWithConsumesAnnotation()V	8	0
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willSetHttpStatusCode415IfTheResourceMethodDoesNotSupportTheGivenMediaTypes()V	904	1
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willSetHttpStatusCode415IfThereIsNoDeserializerButIsAccepted()V	904	2
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willSetMethodParametersWithDeserializationAndContinueStackAfterDeserialization()V	1157	6
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willSetMethodParametersWithDeserializationEvenIfTheContentTypeHasCharsetDeclaration()V	1157	6
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willDeserializeForAnyContentTypeIfPossible()V	1157	427
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::shouldNotDeserializeIfHasNoContentType()V	890	425
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::willSetOnlyNonNullParameters()V	1157	6
br.com.caelum.vraptor.interceptor.DeserializingInterceptorTest::shouldThrowInterceptionExceptionIfAnIOExceptionOccurs()V	1136	1
br.com.caelum.vraptor.interceptor.InstantiateInterceptorTest::setup()V	473	0
br.com.caelum.vraptor.interceptor.InstantiateInterceptorTest::shouldAcceptAlways()V	5	0
br.com.caelum.vraptor.interceptor.InstantiateInterceptorTest::shouldUseContainerForNewComponent()V	461	2
br.com.caelum.vraptor.interceptor.InstantiateInterceptorTest::shouldNotInstantiateIfThereIsAlreadyAResource()V	448	1
br.com.caelum.vraptor.interceptor.ResourceLookupInterceptorTest::config()V	473	0
br.com.caelum.vraptor.interceptor.ResourceLookupInterceptorTest::shouldAcceptAlways()V	5	0
br.com.caelum.vraptor.interceptor.ResourceLookupInterceptorTest::shouldHandle404()V	460	2
br.com.caelum.vraptor.interceptor.ResourceLookupInterceptorTest::shouldHandle405()V	468	2
br.com.caelum.vraptor.interceptor.ResourceLookupInterceptorTest::shouldUseResourceMethodFoundWithNextInterceptor()V	762	3
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::setup()V	473	0
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldAcceptAlways()V	5	0
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldInvokeTheMethodAndNotProceedWithInterceptorStack()V	783	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldThrowMethodExceptionIfThereIsAnInvocationException()V	785	438
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldUseTheProvidedArguments()V	784	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldSetResultReturnedValueFromInvokedMethod()V	492	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldSetNullWhenNullReturnedFromInvokedMethod()V	492	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldSetOkWhenVoidReturnedFromInvokedMethod()V	492	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldBeOkIfThereIsValidationErrorsAndYouSpecifiedWhereToGo()V	486	440
br.com.caelum.vraptor.interceptor.ExecuteMethodInterceptorTest::shouldThrowExceptionIfYouHaventSpecifiedWhereToGoOnValidationError()V	482	439
br.com.caelum.vraptor.interceptor.download.ByteArrayDownloadTest::setUp()V	490	0
br.com.caelum.vraptor.interceptor.download.ByteArrayDownloadTest::shouldFlushWholeStreamToHttpResponse()V	733	0
br.com.caelum.vraptor.interceptor.download.ByteArrayDownloadTest::shouldUseHeadersToHttpResponse()V	755	1
br.com.caelum.vraptor.interceptor.download.FileDownloadTest::setUp()V	517	0
br.com.caelum.vraptor.interceptor.download.FileDownloadTest::shouldFlushWholeFileToHttpResponse()V	733	0
br.com.caelum.vraptor.interceptor.download.FileDownloadTest::shouldUseHeadersToHttpResponse()V	755	2
br.com.caelum.vraptor.interceptor.download.FileDownloadTest::shouldThrowIllegalArgumentExceptionIfFileDoesntExists()V	719	0
br.com.caelum.vraptor.interceptor.download.InputStreamDownloadTest::setUp()V	490	0
br.com.caelum.vraptor.interceptor.download.InputStreamDownloadTest::shouldFlushWholeStreamToHttpResponse()V	732	0
br.com.caelum.vraptor.interceptor.download.InputStreamDownloadTest::shouldUseHeadersToHttpResponse()V	754	1
br.com.caelum.vraptor.interceptor.multipart.NullMultipartInterceptorTest::shouldNeverAccept()V	6	0
br.com.caelum.vraptor.interceptor.multipart.NullMultipartInterceptorTest::shouldThrowUnsuportedOperationExceptionWhenInvoked()V	2	0
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::setup()V	753	1
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::shouldNotAcceptFormURLEncoded()V	170	1
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::shouldAcceptMultipart()V	170	1
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::withFieldsOnly()V	828	735
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::withFieldsOnlyWithInvalidCharset()V	828	735
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::emptyFiles()V	814	732
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::throwsInvalidParameterExceptionIfIOExceptionOccurs()V	1092	733
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::doNothingWhenFileUploadExceptionOccurs()V	812	730
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::shouldValidateWhenSizeLimitExceededExceptionOccurs()V	832	731
br.com.caelum.vraptor.interceptor.multipart.CommonsUploadMultipartInterceptorTest::handleValidatorMessageWhenFileUploadExceptionOccurs()V	832	731
br.com.caelum.vraptor.interceptor.multipart.DefaultUploadedFileTest::usingUnixLikeSeparators()V	38	0
br.com.caelum.vraptor.interceptor.multipart.DefaultUploadedFileTest::usingWindowsLikeSeparators()V	38	0
br.com.caelum.vraptor.interceptor.multipart.DefaultUploadedFileTest::usingOnlyFilename()V	38	0
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::setup()V	490	0
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsADownloadShouldUseIt()V	761	2
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsAnInputStreamShouldCreateAInputStreamDownload()V	568	505
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsAnInputStreamShouldCreateAByteArrayDownload()V	568	505
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsAFileShouldCreateAFileDownload()V	594	505
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsNullAndResultWasUsedShouldDoNothing()V	482	3
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::whenResultIsNullAndResultWasNotUsedShouldThrowNPE()V	475	2
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldThrowInterceptionExceptionIfIOExceptionOccurs()V	752	3
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldNotAcceptStringReturn()V	447	437
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldAcceptFile()V	445	437
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldAcceptInput()V	445	437
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldAcceptDownload()V	445	437
br.com.caelum.vraptor.interceptor.DownloadInterceptorTest::shouldAcceptByte()V	445	437
br.com.caelum.vraptor.interceptor.DefaultInterceptorRegistryTest::shouldRegisterAllComponents()V	39	2
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldAcceptIfMethodHasParameters()V	8	0
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldNotAcceptIfMethodHasNoParameters()V	9	0
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldUseTheProvidedParameters()V	867	4
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldConvertArrayParametersToIndexParameters()V	868	3
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldThrowExceptionWhenThereIsAParameterContainingDotClass()V	854	0
