Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
org.apache.commons.collections4.queue.UnmodifiableQueueTest::testQueueRemove()V	12	0
org.apache.commons.collections4.queue.UnmodifiableQueueTest::testUnmodifiable()V	48	0
org.apache.commons.collections4.queue.UnmodifiableQueueTest::testDecorateFactory()V	59	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testCircularFifoQueueCircular()V	39	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testCircularFifoQueueRemove()V	86	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testConstructorException1()V	3	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testConstructorException2()V	3	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testConstructorException3()V	3	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError1()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError2()V	48	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError3()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError4()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError5()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError6()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError7()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError8()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRemoveError9()V	42	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testRepeatedSerialization()V	1104	0
org.apache.commons.collections4.queue.CircularFifoQueueTest::testGetIndex()V	736	2
org.apache.commons.collections4.queue.PredicatedQueueTest::testGet()V	38	0
org.apache.commons.collections4.queue.PredicatedQueueTest::testRemove()V	39	0
org.apache.commons.collections4.queue.TransformedQueueTest::testTransformedQueue()V	53	0
org.apache.commons.collections4.queue.TransformedQueueTest::testTransformedQueue_decorateTransform()V	58	0
org.apache.commons.collections4.queue.SynchronizedQueueTest::testCreate()V	681	0
org.apache.commons.collections4.ClosureUtilsTest::testExceptionClosure()V	36	0
org.apache.commons.collections4.ClosureUtilsTest::testNopClosure()V	36	0
org.apache.commons.collections4.ClosureUtilsTest::testInvokeClosure()V	48	0
org.apache.commons.collections4.ClosureUtilsTest::testForClosure()V	43	0
org.apache.commons.collections4.ClosureUtilsTest::testWhileClosure()V	44	0
org.apache.commons.collections4.ClosureUtilsTest::testDoWhileClosure()V	42	0
org.apache.commons.collections4.ClosureUtilsTest::testChainedClosure()V	57	5
org.apache.commons.collections4.ClosureUtilsTest::testIfClosure()V	43	0
org.apache.commons.collections4.ClosureUtilsTest::testSwitchClosure()V	64	0
org.apache.commons.collections4.ClosureUtilsTest::testSwitchMapClosure()V	61	0
org.apache.commons.collections4.ClosureUtilsTest::testTransformerClosure()V	41	0
org.apache.commons.collections4.ClosureUtilsTest::testSingletonPatternInSerialization()V	25	1
org.apache.commons.collections4.ArrayStackTest::testNewStack()V	47	0
org.apache.commons.collections4.ArrayStackTest::testPushPeekPop()V	61	0
org.apache.commons.collections4.ArrayStackTest::testSearch()V	54	0
org.apache.commons.collections4.IterableUtilsTest::forEach()V	22	3
org.apache.commons.collections4.IterableUtilsTest::forEachFailure()V	16	1
org.apache.commons.collections4.IterableUtilsTest::forEachButLast()V	51	4
org.apache.commons.collections4.IterableUtilsTest::containsWithEquator()V	21	0
org.apache.commons.collections4.IterableUtilsTest::frequency()V	58	0
org.apache.commons.collections4.IterableUtilsTest::frequencyOfNull()V	54	0
org.apache.commons.collections4.IterableUtilsTest::find()V	20	0
org.apache.commons.collections4.IterableUtilsTest::indexOf()V	47	0
org.apache.commons.collections4.IterableUtilsTest::countMatches()V	49	0
org.apache.commons.collections4.IterableUtilsTest::matchesAny()V	49	0
org.apache.commons.collections4.IterableUtilsTest::matchesAll()V	15	0
org.apache.commons.collections4.IterableUtilsTest::getFromIterableIndexOutOfBoundsException()V	28	0
org.apache.commons.collections4.IterableUtilsTest::firstFromIterableIndexOutOfBoundsException()V	28	0
org.apache.commons.collections4.IterableUtilsTest::partition()V	80	5
org.apache.commons.collections4.IterableUtilsTest::partitionMultiplePredicates()V	73	5
org.apache.commons.collections4.IterableUtilsTest::testToString()V	57	0
org.apache.commons.collections4.IterableUtilsTest::testToStringDelimiter()V	52	0
org.apache.commons.collections4.IterableUtilsTest::testToStringWithNullArguments()V	52	0
org.apache.commons.collections4.EnumerationUtilsTest::testToListWithStringTokenizer()V	55	0
org.apache.commons.collections4.EnumerationUtilsTest::testToListWithHashtable()V	57	0
org.apache.commons.collections4.EnumerationUtilsTest::getFromEnumeration()V	53	0
org.apache.commons.collections4.set.UnmodifiableSortedSetTest::testUnmodifiable()V	1004	0
org.apache.commons.collections4.set.UnmodifiableSortedSetTest::testDecorateFactory()V	988	0
org.apache.commons.collections4.set.UnmodifiableSortedSetTest::testComparator()V	993	0
org.apache.commons.collections4.set.PredicatedSortedSetTest::testGetSet()V	6	0
org.apache.commons.collections4.set.PredicatedSortedSetTest::testIllegalAdd()V	5	0
org.apache.commons.collections4.set.PredicatedSortedSetTest::testIllegalAddAll()V	6	0
org.apache.commons.collections4.set.PredicatedSortedSetTest::testComparator()V	4	0
org.apache.commons.collections4.set.PredicatedNavigableSetTest::testGetSet()V	7	0
org.apache.commons.collections4.set.PredicatedNavigableSetTest::testIllegalAdd()V	5	0
org.apache.commons.collections4.set.PredicatedNavigableSetTest::testIllegalAddAll()V	6	0
org.apache.commons.collections4.set.PredicatedNavigableSetTest::testComparator()V	4	0
org.apache.commons.collections4.set.ListOrderedSetTest::testOrdering()V	20	4
org.apache.commons.collections4.set.ListOrderedSetTest::testListAddRemove()V	22	5
org.apache.commons.collections4.set.ListOrderedSetTest::testListAddIndexed()V	24	0
org.apache.commons.collections4.set.ListOrderedSetTest::testListAddReplacing()V	18	2
org.apache.commons.collections4.set.ListOrderedSetTest::testRetainAll()V	23	1
org.apache.commons.collections4.set.ListOrderedSetTest::testDuplicates()V	22	0
org.apache.commons.collections4.set.ListOrderedSetTest::testDecorator()V	13	0
org.apache.commons.collections4.set.MapBackedSet2Test::testOrdering()V	13	4
org.apache.commons.collections4.set.MapBackedSet2Test::testCanonicalEmptyCollectionExists()V	1	0
org.apache.commons.collections4.set.MapBackedSet2Test::testCanonicalFullCollectionExists()V	1	0
org.apache.commons.collections4.set.UnmodifiableNavigableSetTest::testUnmodifiable()V	1014	0
org.apache.commons.collections4.set.UnmodifiableNavigableSetTest::testDecorateFactory()V	988	0
org.apache.commons.collections4.set.UnmodifiableNavigableSetTest::testComparator()V	993	0
org.apache.commons.collections4.set.ListOrderedSet2Test::testOrdering()V	19	4
org.apache.commons.collections4.set.ListOrderedSet2Test::testListAddRemove()V	21	5
org.apache.commons.collections4.set.ListOrderedSet2Test::testListAddIndexed()V	23	0
org.apache.commons.collections4.set.UnmodifiableSetTest::testUnmodifiable()V	10	0
org.apache.commons.collections4.set.UnmodifiableSetTest::testDecorateFactory()V	9	0
org.apache.commons.collections4.set.TransformedSortedSetTest::testTransformedSet()V	31	0
org.apache.commons.collections4.set.TransformedSortedSetTest::testTransformedSet_decorateTransform()V	36	0
org.apache.commons.collections4.set.TransformedNavigableSetTest::testTransformedSet()V	31	0
org.apache.commons.collections4.set.TransformedNavigableSetTest::testTransformedSet_decorateTransform()V	36	0
org.apache.commons.collections4.set.PredicatedSetTest::testGetSet()V	6	0
org.apache.commons.collections4.set.PredicatedSetTest::testIllegalAdd()V	7	0
org.apache.commons.collections4.set.PredicatedSetTest::testIllegalAddAll()V	8	0
org.apache.commons.collections4.set.AbstractSetTest::testSetEquals()V	88	2
org.apache.commons.collections4.set.AbstractSetTest::testSetHashCode()V	71	0
org.apache.commons.collections4.set.TransformedSetTest::testTransformedSet()V	53	0
org.apache.commons.collections4.set.TransformedSetTest::testTransformedSet_decorateTransform()V	58	0
org.apache.commons.collections4.set.CompositeSetTest::testContains()V	72	0
org.apache.commons.collections4.set.CompositeSetTest::testContainsAll()V	75	0
org.apache.commons.collections4.set.CompositeSetTest::testRemoveAll()V	75	0
org.apache.commons.collections4.set.CompositeSetTest::testRemoveUnderlying()V	74	0
org.apache.commons.collections4.set.CompositeSetTest::testRemoveComposited()V	76	0
org.apache.commons.collections4.set.CompositeSetTest::testFailedCollisionResolution()V	87	0
org.apache.commons.collections4.set.CompositeSetTest::testAddComposited()V	94	0
org.apache.commons.collections4.set.CompositeSetTest::testAddCompositedCollision()V	88	0
org.apache.commons.collections4.sequence.SequencesComparatorTest::testLength()V	52	2
org.apache.commons.collections4.sequence.SequencesComparatorTest::testExecution()V	54	4
org.apache.commons.collections4.sequence.SequencesComparatorTest::testMinimal()V	28	0
org.apache.commons.collections4.sequence.SequencesComparatorTest::testShadok()V	52	8
org.apache.commons.collections4.sequence.SequencesComparatorTest::setUp()V	2	0
org.apache.commons.collections4.sequence.SequencesComparatorTest::tearDown()V	1	0
org.apache.commons.collections4.bag.UnmodifiableBagTest::testUnmodifiable()V	6	0
org.apache.commons.collections4.bag.UnmodifiableBagTest::testDecorateFactory()V	5	0
org.apache.commons.collections4.bag.TransformedSortedBagTest::testTransformedBag()V	31	0
org.apache.commons.collections4.bag.TransformedSortedBagTest::testTransformedBag_decorateTransform()V	36	0
org.apache.commons.collections4.bag.CollectionBagTest::testEmptyBagCompatibility()V	998	0
org.apache.commons.collections4.bag.CollectionBagTest::testFullBagCompatibility()V	1009	0
org.apache.commons.collections4.bag.PredicatedSortedBagTest::testDecorate()V	7	0
org.apache.commons.collections4.bag.PredicatedSortedBagTest::testSortOrder()V	8	0
org.apache.commons.collections4.bag.UnmodifiableSortedBagTest::testUnmodifiable()V	6	0
org.apache.commons.collections4.bag.UnmodifiableSortedBagTest::testDecorateFactory()V	5	0
org.apache.commons.collections4.bag.TreeBagTest::testCollections265()V	2	0
org.apache.commons.collections4.bag.TreeBagTest::testCollections555()V	2	0
org.apache.commons.collections4.bag.TreeBagTest::testOrdering()V	7	0
org.apache.commons.collections4.bag.CollectionSortedBagTest::testEmptyBagCompatibility()V	998	0
org.apache.commons.collections4.bag.CollectionSortedBagTest::testFullBagCompatibility()V	1009	0
org.apache.commons.collections4.bag.TransformedBagTest::testTransformedBag()V	31	0
org.apache.commons.collections4.bag.TransformedBagTest::testTransformedBag_decorateTransform()V	36	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagAdd()V	38	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagEqualsSelf()V	8	4
org.apache.commons.collections4.bag.AbstractBagTest::testBagRemove()V	37	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagRemoveAll()V	39	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagContains()V	36	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagContainsAll()V	37	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagSize()V	38	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagRetainAll()V	37	0
org.apache.commons.collections4.bag.AbstractBagTest::testBagIterator()V	43	3
org.apache.commons.collections4.bag.AbstractBagTest::testBagIteratorFail()V	8	2
org.apache.commons.collections4.bag.AbstractBagTest::testBagIteratorFailNoMore()V	7	4
org.apache.commons.collections4.bag.AbstractBagTest::testBagIteratorFailDoubleRemove()V	39	3
org.apache.commons.collections4.bag.AbstractBagTest::testBagIteratorRemoveProtectsInvariants()V	44	7
org.apache.commons.collections4.bag.AbstractBagTest::testBagToArray()V	36	3
org.apache.commons.collections4.bag.AbstractBagTest::testBagToArrayPopulate()V	37	3
org.apache.commons.collections4.bag.AbstractBagTest::testBagEquals()V	36	4
org.apache.commons.collections4.bag.AbstractBagTest::testBagEqualsHashBag()V	36	4
org.apache.commons.collections4.bag.AbstractBagTest::testBagHashCode()V	36	0
org.apache.commons.collections4.bag.AbstractBagTest::testEmptyBagCompatibility()V	997	0
org.apache.commons.collections4.bag.AbstractBagTest::testFullBagCompatibility()V	1009	0
org.apache.commons.collections4.bag.PredicatedBagTest::testlegalAddRemove()V	49	0
org.apache.commons.collections4.bag.PredicatedBagTest::testIllegalAdd()V	10	0
org.apache.commons.collections4.bag.PredicatedBagTest::testIllegalDecorate()V	10	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetAdd()V	38	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetEqualsSelf()V	8	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetRemove()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetRemoveAll()V	39	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetContains()V	36	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetContainsAll()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetSize()V	38	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetRetainAll()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetIterator()V	43	3
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetIteratorFail()V	8	2
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetIteratorFailNoMore()V	7	4
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetIteratorFailDoubleRemove()V	39	3
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetIteratorRemoveProtectsInvariants()V	44	7
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetEntrySetUpdatedToZero()V	40	1
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetToArray()V	36	3
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetToArrayPopulate()V	37	3
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetEquals()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetEqualsHashMultiSet()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testMultiSetHashCode()V	37	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testEmptyMultiSetCompatibility()V	997	0
org.apache.commons.collections4.multiset.AbstractMultiSetTest::testFullMultiSetCompatibility()V	1009	0
org.apache.commons.collections4.multiset.UnmodifiableMultiSetTest::testUnmodifiable()V	48	0
org.apache.commons.collections4.multiset.UnmodifiableMultiSetTest::testDecorateFactory()V	59	0
org.apache.commons.collections4.multiset.PredicatedMultiSetTest::testLegalAddRemove()V	49	0
org.apache.commons.collections4.multiset.PredicatedMultiSetTest::testIllegalAdd()V	10	0
org.apache.commons.collections4.multiset.PredicatedMultiSetTest::testIllegalDecorate()V	8	0
org.apache.commons.collections4.FactoryUtilsTest::testExceptionFactory()V	36	0
org.apache.commons.collections4.FactoryUtilsTest::testNullFactory()V	10	0
org.apache.commons.collections4.FactoryUtilsTest::testConstantFactoryNull()V	10	0
org.apache.commons.collections4.FactoryUtilsTest::testConstantFactoryConstant()V	36	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryNull()V	445	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryPublicCloneMethod()V	453	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryPublicCopyConstructor()V	453	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryPublicSerialization()V	454	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryPublicSerializationError()V	448	0
org.apache.commons.collections4.FactoryUtilsTest::testPrototypeFactoryPublicBad()V	443	0
org.apache.commons.collections4.FactoryUtilsTest::instantiateFactoryNull()V	3	0
org.apache.commons.collections4.FactoryUtilsTest::instantiateFactorySimple()V	42	0
org.apache.commons.collections4.FactoryUtilsTest::instantiateFactoryMismatch()V	3	0
org.apache.commons.collections4.FactoryUtilsTest::instantiateFactoryNoConstructor()V	3	0
org.apache.commons.collections4.FactoryUtilsTest::instantiateFactoryComplex()V	510	0
org.apache.commons.collections4.FactoryUtilsTest::testSingletonPatternInSerialization()V	1101	1
org.apache.commons.collections4.MapPerformance::testAll()V	415	0
org.apache.commons.collections4.MapPerformance::test(Ljava/util/Map;Ljava/lang/String;)V	413	0
org.apache.commons.collections4.FluentIterableTest::factoryMethodOf()V	67	0
org.apache.commons.collections4.FluentIterableTest::appendElements()V	68	0
org.apache.commons.collections4.FluentIterableTest::appendIterable()V	65	0
org.apache.commons.collections4.FluentIterableTest::collate()V	101	0
org.apache.commons.collections4.FluentIterableTest::collateWithComparator()V	102	0
org.apache.commons.collections4.FluentIterableTest::filter()V	54	0
org.apache.commons.collections4.FluentIterableTest::forEach()V	49	3
org.apache.commons.collections4.FluentIterableTest::limit()V	54	0
org.apache.commons.collections4.FluentIterableTest::reverse()V	61	0
org.apache.commons.collections4.FluentIterableTest::skip()V	54	0
org.apache.commons.collections4.FluentIterableTest::transform()V	54	0
org.apache.commons.collections4.FluentIterableTest::unique()V	54	0
org.apache.commons.collections4.FluentIterableTest::unmodifiable()V	48	1
org.apache.commons.collections4.FluentIterableTest::zip()V	105	0
org.apache.commons.collections4.FluentIterableTest::asEnumeration()V	50	0
org.apache.commons.collections4.FluentIterableTest::allMatch()V	18	0
org.apache.commons.collections4.FluentIterableTest::anyMatch()V	19	0
org.apache.commons.collections4.FluentIterableTest::isEmpty()V	17	0
org.apache.commons.collections4.FluentIterableTest::size()V	52	0
org.apache.commons.collections4.FluentIterableTest::eval()V	59	0
org.apache.commons.collections4.FluentIterableTest::contains()V	30	0
org.apache.commons.collections4.FluentIterableTest::copyInto()V	57	0
org.apache.commons.collections4.FluentIterableTest::iterator()V	12	2
org.apache.commons.collections4.FluentIterableTest::get()V	56	0
org.apache.commons.collections4.FluentIterableTest::toArray()V	52	0
org.apache.commons.collections4.FluentIterableTest::testToString()V	59	0
org.apache.commons.collections4.ListUtilsTest::setUp()V	2	0
org.apache.commons.collections4.ListUtilsTest::testIntersectNonEmptyWithEmptyList()V	62	0
org.apache.commons.collections4.ListUtilsTest::testIntersectEmptyWithEmptyList()V	61	0
org.apache.commons.collections4.ListUtilsTest::testIntersectNonEmptySubset()V	91	0
org.apache.commons.collections4.ListUtilsTest::testIntersectListWithNoOverlapAndDifferentTypes()V	64	0
org.apache.commons.collections4.ListUtilsTest::testIntersectListWithSelf()V	87	0
org.apache.commons.collections4.ListUtilsTest::testIntersectionOrderInsensitivity()V	87	0
org.apache.commons.collections4.ListUtilsTest::testPredicatedList()V	5	0
org.apache.commons.collections4.ListUtilsTest::testLazyFactoryList()V	42	2
org.apache.commons.collections4.ListUtilsTest::testLazyTransformerList()V	44	2
org.apache.commons.collections4.ListUtilsTest::testEmptyIfNull()V	34	0
org.apache.commons.collections4.ListUtilsTest::testDefaultIfNull()V	34	0
org.apache.commons.collections4.ListUtilsTest::testEquals()V	42	0
org.apache.commons.collections4.ListUtilsTest::testHashCode()V	44	0
org.apache.commons.collections4.ListUtilsTest::testRetainAll()V	16	0
org.apache.commons.collections4.ListUtilsTest::testRemoveAll()V	13	0
org.apache.commons.collections4.ListUtilsTest::testSubtract()V	55	0
org.apache.commons.collections4.ListUtilsTest::testSubtractNullElement()V	55	0
org.apache.commons.collections4.ListUtilsTest::testIndexOf()V	42	1
org.apache.commons.collections4.ListUtilsTest::testLongestCommonSubsequence()V	64	0
org.apache.commons.collections4.ListUtilsTest::testLongestCommonSubsequenceWithString()V	61	2
org.apache.commons.collections4.ListUtilsTest::testPartition()V	44	3
org.apache.commons.collections4.ListUtilsTest::testSelect()V	59	1
org.apache.commons.collections4.ListUtilsTest::testSelectRejected()V	57	0
org.apache.commons.collections4.AbstractTreeMapTest::testNewMap()V	38	0
org.apache.commons.collections4.AbstractTreeMapTest::testSearch()V	47	0
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest::testIterator()V	6	6
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest::testNullArray()V	2	0
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest::testReset()V	5	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::setUp()V	17	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::tearDown()V	1	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testWalkLists()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testManual()V	50	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testTruePredicate()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testFalsePredicate()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testEvens()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testOdds()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testThrees()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testFours()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testNestedSixes()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testNestedSixes2()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testNestedSixes3()V	55	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testNextChangesPrevious()V	39	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testPreviousChangesNext()V	47	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testFailingHasNextBug()V	49	0
org.apache.commons.collections4.iterators.FilterListIteratorTest::testCollections360()V	40	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testConstructorEx()V	3	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testLooping0()V	10	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testLooping1()V	42	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testLooping2()V	42	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testLooping3()V	42	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testRemoving1()V	48	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testReset()V	40	0
org.apache.commons.collections4.iterators.LoopingIteratorTest::testSize()V	45	0
org.apache.commons.collections4.iterators.UnmodifiableListIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.UnmodifiableListIteratorTest::testListIterator()V	5	0
org.apache.commons.collections4.iterators.UnmodifiableListIteratorTest::testDecorateFactory()V	4	0
org.apache.commons.collections4.iterators.ArrayListIteratorTest::testListIterator()V	8	3
org.apache.commons.collections4.iterators.ArrayListIteratorTest::testListIteratorSet()V	28	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::setUp()V	3	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::testPermutationResultSize()V	5	2
org.apache.commons.collections4.iterators.PermutationIteratorTest::testPermutationExhaustivity()V	10	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::testPermutationUnicity()V	10	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::testPermutationException()V	7	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::testPermutatorHasMore()V	7	0
org.apache.commons.collections4.iterators.PermutationIteratorTest::testEmptyCollection()V	8	0
org.apache.commons.collections4.iterators.ObjectArrayListIteratorTest::testListIterator()V	8	3
org.apache.commons.collections4.iterators.ObjectArrayListIteratorTest::testListIteratorSet()V	28	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testConstructorEx()V	3	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testLooping0()V	18	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testLooping1()V	48	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testLooping2()V	48	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testJoggingNotOverBoundary()V	44	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testJoggingOverBoundary()V	44	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testRemovingElementsAndIteratingForward()V	53	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testRemovingElementsAndIteratingBackwards()V	52	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testReset()V	44	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testAdd()V	46	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testNextAndPreviousIndex()V	52	0
org.apache.commons.collections4.iterators.LoopingListIteratorTest::testSet()V	46	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::setUp()V	17	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testGetSetComparator()V	4	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testIterateEven()V	53	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testIterateEvenOdd()V	47	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testIterateOddEven()V	47	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testIterateEvenEven()V	53	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testIterateFibEvenOdd()V	49	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testRemoveFromSingle()V	51	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testRemoveFromDouble()V	51	0
org.apache.commons.collections4.iterators.CollatingIteratorTest::testNullComparator()V	52	0
org.apache.commons.collections4.iterators.UniqueFilterIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.UniqueFilterIteratorTest::testIterator()V	7	6
org.apache.commons.collections4.iterators.UnmodifiableIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.UnmodifiableIteratorTest::testIterator()V	5	0
org.apache.commons.collections4.iterators.UnmodifiableIteratorTest::testDecorateFactory()V	4	0
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorTest::testEmptyMapIterator()V	4	0
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorTest::testFullMapIterator()V	13	0
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorTest::testMapIteratorOrder()V	15	3
org.apache.commons.collections4.iterators.SkippingIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.SkippingIteratorTest::testOffsetGreaterThanSize()V	4	2
org.apache.commons.collections4.iterators.SkippingIteratorTest::testNegativeOffset()V	2	0
org.apache.commons.collections4.iterators.SkippingIteratorTest::testRemoveWithoutCallingNext()V	3	0
org.apache.commons.collections4.iterators.SkippingIteratorTest::testRemoveCalledTwice()V	5	2
org.apache.commons.collections4.iterators.SkippingIteratorTest::testRemoveUnsupported()V	5	2
org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest::testMapIterator()V	4	0
org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest::testDecorateFactory()V	6	0
org.apache.commons.collections4.iterators.ArrayIteratorTest::testIterator()V	6	6
org.apache.commons.collections4.iterators.ArrayIteratorTest::testNullArray()V	1	0
org.apache.commons.collections4.iterators.ArrayIteratorTest::testReset()V	6	0
org.apache.commons.collections4.iterators.ArrayIterator2Test::testIterator()V	7	6
org.apache.commons.collections4.iterators.ArrayIterator2Test::testIndexedArray()V	21	4
org.apache.commons.collections4.iterators.SingletonIterator2Test::testReset()V	5	0
org.apache.commons.collections4.iterators.IteratorIterableTest::testIterator()V	43	3
org.apache.commons.collections4.iterators.IteratorIterableTest::testMultipleUserIterator()V	43	0
org.apache.commons.collections4.iterators.BoundedIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.BoundedIteratorTest::testEmptyBounded()V	4	2
org.apache.commons.collections4.iterators.BoundedIteratorTest::testNegativeOffset()V	2	0
org.apache.commons.collections4.iterators.BoundedIteratorTest::testNegativeMax()V	2	0
org.apache.commons.collections4.iterators.BoundedIteratorTest::testOffsetGreaterThanSize()V	4	2
org.apache.commons.collections4.iterators.BoundedIteratorTest::testRemoveWithoutCallingNext()V	3	0
org.apache.commons.collections4.iterators.BoundedIteratorTest::testRemoveCalledTwice()V	5	2
org.apache.commons.collections4.iterators.BoundedIteratorTest::testRemoveUnsupported()V	5	2
org.apache.commons.collections4.iterators.ZippingIteratorTest::setUp()V	17	0
